Source,Headline,URL,Label
India-Today,"Breaking down India’s complex air defence system | In Our Defence, S02, Ep 35",https://podcasts.indiatoday.in/politics-&-history/in-our-defence/breaking-down-indias-complex-air-defence-system-in-our-defence-s02-ep-35-1072468-2024-08-15?utm_source=it,stocks
India-Today,"IPL Debate: Why BCCI should move away from IPL auction | Sledging Room S 02, Ep 48",https://podcasts.indiatoday.in/sports/sledging-room/ipl-debate-why-bcci-should-move-away-from-ipl-auction-sledging-room-s-02-ep-48-1071738-2024-08-14?utm_source=it,general
India-Today,"Branding 101 with Tejeshwar Sandhoo: What Indian brands are getting wrong and how to evolve | The Fashion Scoop, Ep 29",https://podcasts.indiatoday.in/lifestyle/the-fashion-scoop/branding-101-with-tejeshwar-sandhoo-what-indian-brands-are-getting-wrong-and-how-to-evolve-the-fashion-scoop-ep-29-1071673-2024-08-14?utm_source=it,general
India-Today,"Bangladesh: Did BNP play liberal to orchestrate Hasina's ouster? | Geeta's World, Ep 100",https://podcasts.indiatoday.in/politics-&-history/geetas-world/bangladesh-did-bnp-play-liberal-to-orchestrate-hasinas-ouster-geetas-world-ep-100-1071002-2024-08-13?utm_source=it,general
India-Today,"Super Six: Is Paris Olympics India’s best-ever performance? | Olympic Tales, Ep 13",https://podcasts.indiatoday.in/sports/olympic-tales/super-six-is-paris-olympics-indias-best-ever-performance-olympic-tales-ep-13-1070224-2024-08-12?utm_source=it,general
India-Today,"How does pharmacovigilance work in India? | Health Wealth, Ep 55",https://podcasts.indiatoday.in/health/health-wealth/how-does-pharmacovigilance-work-in-india-health-wealth-ep-55-1070178-2024-08-12?utm_source=it,stocks
India-Today,"Neighbours :  Why India must worry |  Nothing But The Truth, S2, Ep 52",https://podcasts.indiatoday.in/news/nothing-but-the-truth/neighbours-why-india-must-worry-nothing-but-the-truth-s2-ep-52-1068229-2024-08-09?utm_source=it,general
India-Today,India's economic growth better than expectations: IMF's Gita Gopinath,https://www.indiatoday.in//business/video/gita-gopinath-imf-on-indian-economy-private-consumption-bangladesh-turmoil-2583051-2024-08-16,stocks
India-Today,Watch: Snake's fight for survival after getting stuck in beer can in Telangana,https://www.indiatoday.in//india/telangana/video/tealangana-snake-fights-for-survival-after-getting-stuck-in-beer-can-in-jagityal-2583071-2024-08-16,general
India-Today,PR Sreejesh jokes about his retirement with PM Narendra Modi,https://www.indiatoday.in//sports/olympics/video/pr-sreejesh-jokes-about-his-retirement-with-pm-narendra-modi-2583005-2024-08-16,general
India-Today,How India celebrated its first Independence Day in 1947,https://www.indiatoday.in//india/video/how-india-celebrated-its-first-independence-day-in-1947-2582868-2024-08-15,general
India-Today,5 must-watch Salim-Javed films,https://www.indiatoday.in/visualstories/entertainment/5-must-watch-salim-javed-films-163052-16-08-2024,general
India-Today,On This Day: Edge's final WWE match,https://www.indiatoday.in/visualstories/sports/on-this-day-edges-final-wwe-match-163538-18-08-2024,general
India-Today,"iPhone 15 Pro gets up to Rs 15,901 discount on Vijay Sales",https://www.indiatoday.in/visualstories/technology/iphone-15-pro-gets-up-to-rs-15901-discount-on-vijay-sales-163078-16-08-2024,general
India-Today,5 feature-loaded SUVs under Rs 10 lakh,https://www.indiatoday.in/visualstories/auto/5-feature-loaded-suvs-under-rs-10-lakh-tata-punch-hyundai-exter-maruti-suzuki-fronx-nissan-magnite-renault-kiger-154047-22-07-2024,general
India-Today,Raksha Bandhan Brings Fortune for these Zodiacs with 181-Year Planetary Event,https://www.indiatoday.in/visualstories/horoscope/raksha-bandhan-brings-fortune-for-these-zodiacs-with-181-year-planetary-event-163350-18-08-2024,general
India-Today,Top 5 MBA Colleges In India,https://www.indiatoday.in/visualstories/education/top-5-mba-colleges-in-india-162233-13-08-2024,general
India-Today,India's economic growth better than expectations: IMF's Gita Gopinath,https://www.indiatoday.in/business/video/gita-gopinath-imf-on-indian-economy-private-consumption-bangladesh-turmoil-2583051-2024-08-16,stocks
India-Today,Watch: Snake's fight for survival after getting stuck in beer can in Telangana,https://www.indiatoday.in/india/telangana/video/tealangana-snake-fights-for-survival-after-getting-stuck-in-beer-can-in-jagityal-2583071-2024-08-16,general
India-Today,PR Sreejesh jokes about his retirement with PM Narendra Modi,https://www.indiatoday.in/sports/olympics/video/pr-sreejesh-jokes-about-his-retirement-with-pm-narendra-modi-2583005-2024-08-16,general
India-Today,How India celebrated its first Independence Day in 1947,https://www.indiatoday.in/india/video/how-india-celebrated-its-first-independence-day-in-1947-2582868-2024-08-15,general
India-Today,Violence erupts during protest march in Kolkata Hospital: Ground Report,https://www.indiatoday.in/india/video/violence-erupts-during-protest-march-in-kolkata-hospital-ground-report-2582897-2024-08-16,general
NDTV,"""Trusted Mamata Banerjee But..."": Father Of Murdered Doctor To NDTV",https://www.ndtv.com/india-news/trusted-mamata-banerjee-but-father-of-murdered-doctor-to-ndtv-6364559#pfrom=home-ndtv_topscroll,general
NDTV,"Committed To Closer Ties With India, Says Justin Trudeau Amid Row",https://www.ndtv.com/india-news/india-canada-news-khalistani-terrorist-hardeep-singh-nijjar-were-very-serious-aboutjustin-trudeau-on-ties-with-india-amid-row-4433840#pfrom=home-ndtv_,general
NDTV,"In Avoiding Repeat Of Telangana, BJP Pays Price In Tamil Nadu",https://www.ndtv.com/opinion/lessons-for-bjp-from-telangana-to-tamil-nadu-4433458#pfrom=home-ndtv_,general
NDTV,"Man Complains Of Stomach Pain For Years, Doctors Find This Inside His Body",https://www.ndtv.com/india-news/rakhis-earphones-screws-among-100-items-pulled-from-punjab-mans-stomach-4433880#pfrom=home-ndtv_,general
NDTV,"""They Can Speak For..."": US On India's Response On Canada's Allegations",https://www.ndtv.com/world-news/what-us-said-on-indias-response-on-canadas-allegations-4433791#pfrom=home-ndtv_,general
NDTV,"After Rahul Gandhi's Attack On Lateral Entry, BJP's ""UPA's Time"" Reminder",https://www.ndtv.com/india-news/after-rahul-gandhis-attack-on-lateral-entry-bjps-upas-time-reminder-6366546#pfrom=home-ndtv_topscroll,general
NDTV,Video: Delhi Man Dies After AC Falls On His Head From 2nd Floor,https://www.ndtv.com/delhi-news/video-delhi-man-dies-after-ac-falls-on-his-head-from-2nd-floor-6365330#pfrom=home-ndtv_topscroll,general
NDTV,"Supreme Court Takes Up Doctor's Rape-Murder Case, To Hear Matter On Tuesday",https://www.ndtv.com/india-news/supreme-court-takes-up-kolkata-doctor-rape-murder-case-chief-justice-led-bench-to-hear-matter-on-tuesday-6364251#pfrom=home-ndtv_topscroll,general
NDTV,"""3 Options"": Champai Soren's Post On His Resignation And After",https://www.ndtv.com/india-news/three-options-champai-sorens-post-on-his-resignation-and-after-6365078#pfrom=home-ndtv_topscroll,stocks
NDTV,Coast Guard Director General Rakesh Pal Dies Of Heart Attack In Chennai,https://www.ndtv.com/india-news/coast-guard-director-general-rakesh-pal-dies-of-heart-attack-in-chennai-6365629#pfrom=home-ndtv_topscroll,general
NDTV,"Bengaluru Student, Returning From Party, Raped By Biker Who Gave Her Lift",https://www.ndtv.com/bangalore-news/bengaluru-student-returning-from-party-raped-by-biker-who-gave-her-lift-6363573#pfrom=home-ndtv_topscroll,general
NDTV,"""She Was Only Draped In Bedsheet"": Father Of Kolkata Rape-Murder Victim",https://www.ndtv.com/india-news/kolkata-rape-murder-rg-kar-she-was-only-draped-in-bedsheet-father-of-kolkata-rape-murder-victim-6364313#pfrom=home-ndtv_topstories,general
NDTV,"""Hurting Shooters"": Manu Bhaker's Coach Blasts Olympics Selection Policy",https://sports.ndtv.com/olympics-2024/hurting-shooters-manu-bhakers-coach-blasts-olympics-selection-policy-6362390#pfrom=home-ndtv_topstories,general
NDTV,Dawood's Daughter's Gown And A Kidnapping: A Fresh Look At Underworld,https://www.ndtv.com/india-news/dawoods-daughters-gown-and-a-kidnapping-a-fresh-look-at-mp-underworld-6366274#pfrom=home-ndtv_topstories,stocks
NDTV,Rape-Murder Victim's Father Releases Fury On Kolkata Hospital Over Safety,https://www.ndtv.com/kolkata-news/rape-murder-victims-father-releases-fury-on-kolkata-hospital-over-lack-of-safety-6364295#pfrom=home-ndtv_topstories,general
NDTV,"Fake Garlic Made With Cement Found In Maharashtra, Video Viral",https://www.ndtv.com/india-news/fake-garlic-made-with-cement-found-in-maharashtra-video-viral-6364423#pfrom=home-ndtv_topstories,general
NDTV,Northeast 'Vision Plan 2047' Withdrawn Over 'Chin State Of Manipur' Factual Error,https://www.ndtv.com/india-news/nec-northeast-vision-plan-2047-withdrawn-over-chin-state-of-manipur-factual-error-6365639#pfrom=home-ndtv_topstories,general
NDTV,Air India Cabin Crew Member Assaulted In Her London Hotel Room,https://www.ndtv.com/india-news/air-india-cabin-crew-member-assaulted-in-her-london-hotel-room-6361859#pfrom=home-ndtv_topstories,general
NDTV,Nadeem Felicitation: Pakistan Hockey Stalwarts Feel Insulted By Government,https://sports.ndtv.com/olympics-2024/arshad-nadeem-olympics-felicitation-pakistan-hockey-stalwarts-feel-insulted-by-government-over-pm-invitation-withdrawal-6359198#pfrom=home-ndtv_topstories,general
NDTV,Watch: Vinesh Gets Gold Medal Upon Return To Village From Paris Olympics,https://sports.ndtv.com/olympics-2024/vinesh-phogat-gets-gold-medal-on-return-to-village-from-paris-olympics-2024-6365229#pfrom=home-ndtv_lateststories,general
NDTV,Truck Driver-Turned-YouTuber Earns Rs 10 Lakh Monthly From Cooking Videos,https://www.ndtv.com/offbeat/jharkhand-truck-driver-turned-youtuber-earns-rs-10-lakh-a-month-from-cooking-videos-6365287#pfrom=home-ndtv_lateststories,general
NDTV,There Is Where Gita Gopinath Spent Hours During Her College Days In Delhi,https://www.ndtv.com/india-news/there-is-where-imfs-gita-gopinath-spent-hours-during-her-college-days-in-delhi-6364817#pfrom=home-ndtv_lateststories,general
NDTV,"""Got A Problem With That?"" Big B's Boss Reply To Why He Works At 81",https://www.ndtv.com/entertainment/amitabh-bachchans-boss-reply-to-why-he-works-at-81-got-a-problem-with-that-6366087#pfrom=home-ndtv_lateststories,general
NDTV,'Pant Not Even Test Captaincy Candidate?': Ex-India Star Questions BCCI,https://sports.ndtv.com/cricket/is-rishabh-pant-not-even-a-candidate-for-test-captaincy-ex-india-star-questions-bccis-move-6352538#pfrom=home-ndtv_lateststories,general
NDTV,Japanese Man Who Lost His Wife In 2011 Tsunami Still Searches For Her,https://www.ndtv.com/feature/japanese-man-who-lost-his-wife-in-2011-tsunami-still-searches-for-her-6365702#pfrom=home-ndtv_lateststories,general
NDTV,In Pics: Aditi-Siddharth And Others At Eka Lakhani's Engagement Party,https://www.ndtv.com/entertainment/in-pics-aditi-rao-hydari-siddharth-sidharth-malhotra-at-eka-lakhani-and-ravi-bhagchandkas-engagement-party-6365476#pfrom=home-ndtv_lateststories,general
NDTV,"""He Was Like A Joker"": Arshad Warsi On Prabhas In Kalki 2898 AD",https://www.ndtv.com/entertainment/arshad-warsi-slams-prabhas-portrayal-in-kalki-2898-ad-he-was-like-a-joker-6364828#pfrom=home-ndtv_lateststories,general
NDTV,Viral: Wife Makes Creative Biryani 'Cake' For Her Husband's Birthday,https://food.ndtv.com/news/dont-like-cake-no-problem-wife-makes-biryani-cake-for-husbands-birthday-6363349#pfrom=home-ndtv_lateststories,general
NDTV,This US Man Makes $1 Million A Year From His Completely Made-Up Restaurant,https://www.ndtv.com/feature/this-us-man-makes-1-million-a-year-from-his-completely-made-up-restaurant-6364686#pfrom=home-ndtv_lateststories,general
NDTV,Flag Of Freedom: The Story Of India's Tricolour,https://special.ndtv.com/independence-day-flag-of-freedom-162/#pfrom=home-ndtv_featured,general
NDTV,Four Reasons Reading Drives Us Mad - And Why We Still Keep At It,N/A,general
NDTV,"Imane Khelif, And The Scourge Of 'Transvestigators'",N/A,general
NDTV,Olympic Medals or Kota Factory? Time to Let Young Minds Choose,N/A,general
NDTV,NIRF Rankings 2024: Top 10 Pharmacy Colleges In India,https://www.ndtv.com/education/webstories/nirf-rankings-2024-top-10-pharmacy-colleges-in-india-22672#pfrom=home-ndtv_webstories,general
NDTV,7 Emotional Raksha Bandhan Messages For Siblings,https://www.ndtv.com/webstories/feature/7-emotional-raksha-bandhan-messages-for-siblings-22670#pfrom=home-ndtv_webstories,general
NDTV,Parvovirus: What Is Slapped Cheek Syndrome,https://www.ndtv.com/webstories/feature/parvovirus-what-is-slapped-cheek-syndrome-22669#pfrom=home-ndtv_webstories,general
NDTV,India's Powerlifting Contingent At Paralympics,https://sports.ndtv.com/webstories/sports/indias-powerlifting-contingent-at-paralympics-22660#pfrom=home-ndtv_webstories,general
NDTV,India's Table Tennis Contingent At Paralympics,https://sports.ndtv.com/webstories/sports/indias-table-tennis-contingent-at-paralympics-22659#pfrom=home-ndtv_webstories,general
NDTV,India's Gold Medalist At Tokyo Paralympics,https://sports.ndtv.com/webstories/sports/indias-gold-medalist-at-tokyo-paralympics-22658#pfrom=home-ndtv_webstories,general
NDTV,10 Visa-Free Island Destinations For Indians,https://www.ndtv.com/webstories/feature/10-visa-free-island-destinations-for-indians-22589#pfrom=home-ndtv_webstories,general
NDTV,10 Tips For Taking Good Photos,https://www.ndtv.com/webstories/feature/10-tips-for-taking-good-photos-22657#pfrom=home-ndtv_webstories,general
NDTV,"Vinesh Phogat Receives Hero's Welcome, Breaks Down",https://sports.ndtv.com/webstories/sports/vinesh-phogat-receives-heros-welcome-breaks-down-22608#pfrom=home-ndtv_webstories,stocks
NDTV,Celebs Who Bid Adieu to The Kapil Sharma Show,https://www.ndtv.com/entertainment/webstories/celebs-who-bid-adieu-to-the-kapil-sharma-show-22642#pfrom=home-ndtv_webstories,general
NDTV,This Lizard Eats Like A Dinosaur,https://www.ndtv.com/webstories/feature/this-lizard-eats-like-a-dinosaur-22458#pfrom=home-ndtv_webstories,general
NDTV,5 Most Colourful Animals In The World,https://www.ndtv.com/webstories/feature/5-most-colourful-animals-in-the-world-22335#pfrom=home-ndtv_webstories,general
NDTV,7 Emotional Raksha Bandhan Messages For Siblings,https://www.ndtv.com/webstories/feature/7-emotional-raksha-bandhan-messages-for-siblings-22670#pfrom=home-ndtv_webstories,general
NDTV,Parvovirus: What Is Slapped Cheek Syndrome,https://www.ndtv.com/webstories/feature/parvovirus-what-is-slapped-cheek-syndrome-22669#pfrom=home-ndtv_webstories,general
NDTV,10 Tips For Taking Good Photos,https://www.ndtv.com/webstories/feature/10-tips-for-taking-good-photos-22657#pfrom=home-ndtv_webstories,general
NDTV,Unusual Animals That People Keep As Pets,https://www.ndtv.com/webstories/feature/unusual-animals-that-people-keep-as-pets-22653#pfrom=home-ndtv_webstories,general
NDTV,Rare Supermoon Blue Moon To Occur On August 19,https://www.ndtv.com/webstories/feature/rare-supermoon-blue-moon-to-occur-on-august-19-22651#pfrom=home-ndtv_webstories,general
NDTV,World Photography Day: History And Significance,https://www.ndtv.com/webstories/feature/world-photography-day-history-and-significance-22650#pfrom=home-ndtv_webstories,general
NDTV,Roshan Mathew Is Trending More for Ullozhukku Than Ulajh...,https://www.ndtv.com/entertainment/webstories/roshan-mathew-is-trending-more-for-ullozhukku-than-ulajh-22655#pfrom=home-ndtv_webstories,general
NDTV,Celebs Who Bid Adieu to The Kapil Sharma Show,https://www.ndtv.com/entertainment/webstories/celebs-who-bid-adieu-to-the-kapil-sharma-show-22642#pfrom=home-ndtv_webstories,general
NDTV,"Lights, Camera, Love: Celebrity Couples Who Found Love On Set",https://www.ndtv.com/entertainment/webstories/lights-camera-love-celebrity-couples-who-found-love-on-set-22610#pfrom=home-ndtv_webstories,general
NDTV,Madonna: Material Girl's Famous Controversies,https://www.ndtv.com/entertainment/webstories/madonna-material-girls-famous-controversies-22556#pfrom=home-ndtv_webstories,general
NDTV,How Manisha Koirala Perfected The Art Of Love Stories On Screen,https://www.ndtv.com/entertainment/webstories/how-manisha-koirala-perfected-the-art-of-love-stories-on-screen-22555#pfrom=home-ndtv_webstories,general
NDTV,Decoding IC 814: The Kandahar Hijack,https://www.ndtv.com/entertainment/webstories/decoding-ic-814-the-kandahar-hijack-22496#pfrom=home-ndtv_webstories,general
NDTV,5 Classic Pasta Recipes With Spaghetti,https://food.ndtv.com/webstories/food/5-classic-pasta-recipes-with-spaghetti-22570#pfrom=home-ndtv_webstories,general
NDTV,Raksha Bandhan: Tasty Foods For Siblings On A Diet,https://food.ndtv.com/webstories/food/raksha-bandhan-tasty-foods-for-siblings-on-a-diet-22547#pfrom=home-ndtv_webstories,general
NDTV,5 Easy Butter Substitutes That You Can Use In Baking,https://food.ndtv.com/webstories/food/5-easy-butter-substitutes-that-you-can-use-in-baking-22542#pfrom=home-ndtv_webstories,general
NDTV,Fruits That Can Help Detox Your Body,https://food.ndtv.com/webstories/food/fruits-that-can-help-detox-your-body-22541#pfrom=home-ndtv_webstories,general
NDTV,How To Make Perfect Matar Kachoris Every Time,https://food.ndtv.com/webstories/food/how-to-make-perfect-matar-kachoris-every-time-22540#pfrom=home-ndtv_webstories,general
NDTV,Easy Tips For Perfect Shahi Paneer Every Time,https://food.ndtv.com/webstories/food/easy-tips-for-perfect-shahi-paneer-every-time-22531#pfrom=home-ndtv_webstories,general
NDTV,Film On 1971 Bank Scam Soon. Deets Inside,https://www.ndtv.com/webstories/bollywood/film-on-1971-bank-scam-soon-deets-inside-20817#pfrom=home-ndtv_webstories,general
NDTV,Sun Is The Only Filter Katrina Needs,https://www.ndtv.com/webstories/bollywood/sun-is-the-only-filter-katrina-needs-20598#pfrom=home-ndtv_webstories,general
NDTV,Celebrating 22 Years Of Devdas,https://www.ndtv.com/webstories/bollywood/celebrating-22-years-of-devdas-20406#pfrom=home-ndtv_webstories,general
NDTV,32 Years Of SRK: Picture Abhi Baaki Hai,https://www.ndtv.com/webstories/bollywood/32-years-of-srk-picture-abhi-baaki-hai-19472#pfrom=home-ndtv_webstories,general
NDTV,Kriti Sanon Left Her Heart In London,https://www.ndtv.com/webstories/bollywood/kriti-sanon-left-her-heart-in-london-19287#pfrom=home-ndtv_webstories,general
NDTV,Make Way for Desi Girl Sonakshi Sinha,https://www.ndtv.com/webstories/bollywood/make-way-for-desi-girl-sonakshi-sinha-19113#pfrom=home-ndtv_webstories,general
NDTV,NIRF Rankings 2024: Top 10 Pharmacy Colleges In India,https://www.ndtv.com/education/webstories/nirf-rankings-2024-top-10-pharmacy-colleges-in-india-22672#pfrom=home-ndtv_webstories,general
NDTV,Major Programming Languages To Learn In 2024,https://www.ndtv.com/education/webstories/major-programming-languages-to-learn-in-2024-22640#pfrom=home-ndtv_webstories,general
NDTV,Aryabhata Ganit Challenge 2024: Key Details,https://www.ndtv.com/education/webstories/aryabhata-ganit-challenge-2024-key-details-22634#pfrom=home-ndtv_webstories,general
NDTV,NIRF 2024: Check States With Maximum Top Colleges,https://www.ndtv.com/education/webstories/nirf-2024-check-states-with-maximum-top-colleges-22618#pfrom=home-ndtv_webstories,general
NDTV,Top 10 Architecture and Planning Colleges In India,https://www.ndtv.com/education/webstories/top-10-architecture-and-planning-colleges-in-india-22609#pfrom=home-ndtv_webstories,general
NDTV,India Rankings 2024: Top 10 Research Institutions,https://www.ndtv.com/education/webstories/india-rankings-2024-top-10-research-institutions-22590#pfrom=home-ndtv_webstories,general
NDTV,"Mohanlal Hospitalised Due To High Fever, Asked To Avoid Crowded Places",https://www.ndtv.com/entertainment/mohanlal-hospitalised-due-to-high-fever-breathlessness-prescribed-to-avoid-crowded-places-6364312#pfrom=home-ndtv_entertaiment,general
NDTV,Maruti Suzuki To Take Rs 850 Crore Hit In Q2 Profit After Budget 2024 Removes Indexation Benefit,https://www.ndtvprofit.com/business/maruti-suzuki-q2-profit-hit-budget-2024-indexation-benefit-removal#pfrom=home-ndtv_ndtvprofit,general
NDTV,"Not SRK Or Ranbir, Neeraj Names This Bollywood Star For Arshad's Biopic",https://sports.ndtv.com/olympics-2024/not-shah-rukh-khan-or-ranbir-kapoor-neeraj-chopra-names-this-bollywood-star-for-arshad-nadeems-biopic-6359164#pfrom=home-ndtv_sports,general
NDTV,iPhone 16 Leaked Hands-on Images Reveal Potential Design Changes,https://www.gadgets360.com/mobiles/news/iphone-16-design-hands-on-images-colourways-camera-layout-leak-6348426,general
NDTV,Abhishek Malhan Issues Apology After HiBox App Faces Allegations of Fraud,https://www.whosthat360.com/news/abhishek-malhan-issues-apology-after-hibox-app-faces-allegations-of-fraud-6348667,general
NDTV,Kajol's Birthday Cake With Knitting Yarn Has Our Undivided Attention,https://food.ndtv.com/news/kajol-s-50th-birthday-party-is-not-ending-anytime-soon-ps-we-love-the-customised-cake-6356608#pfrom=home-ndtv_food,general
NDTV,Malaika Arora's Saree Moment Of Sparkle Arrived In This White Saree,https://swirlster.ndtv.com/style/arhaan-khans-mother-malaika-aroras-saree-moment-of-sparkle-arrived-in-this-white-saree-6357551#pfrom=home-ndtv_lifestyle,general
NDTV,Follow These Preventive Tips To Reduce Risk Of Monsoon Infections,https://www.ndtv.com/health/follow-these-preventive-tips-to-reduce-risk-of-monsoon-infections-6319393#pfrom=home-ndtv_health,general
NDTV,"Sharvari, John Abraham Lit Up Vedaa Success Party",https://www.ndtv.com/photos/entertainment/sharvari-john-abraham-lit-up-vedaasuccess-party-108322#pfrom=home-ndtv_photos,general
NDTV,Behind The Scene Of The Banega Swasth India Season 10 Finale,https://swachhindia.ndtv.com/album-detail/behind-the-scene-of-the-banega-swasth-india-season-10-finale-108295/#pfrom=home-ndtv_photos,general
NDTV,NDTV-Dettol Banega Swasth India Season 10 Finale: Highlights,https://swachhindia.ndtv.com/album-detail/ndtv-dettol-banega-swasth-india-season-10-finale-highlights-108299/#pfrom=home-ndtv_photos,general
NDTV,Ayushmann Khurrana On the Role of Youth in Bringing Change,https://www.ndtv.com/photos/news/ayushmann-khurrana-on-the-role-of-youth-in-bringing-change-108297#pfrom=home-ndtv_photos,general
NDTV,"Aryan Khan, Rasha Thadani, Uorfi Javed And Others At Angry Young Men Screening",https://www.ndtv.com/photos/entertainment/aryan-khan-rasha-thadani-uorfi-javed-and-others-at-angry-young-men-screening-108325#pfrom=home-ndtv_photos,general
NDTV,"Kartik Aaryan, Nora Fatehi And Other Celebs At IFFM 2024",https://www.ndtv.com/photos/entertainment/kartik-aaryan-nora-fatehi-and-other-celebs-at-iffm-2024-108302#pfrom=home-ndtv_photos,general
NDTV,"Angry Young Men Trailer Launch: Salman Khan, Farhan Akhtar's Famjam",https://www.ndtv.com/photos/entertainment/angry-young-men-trailer-launch-salman-khan-farhan-akhtars-famjam-108282#pfrom=home-ndtv_photos,general
NDTV,Sparkles And Smiles From Priyanka Chahar Choudhary's Birthday Celebrations,https://www.ndtv.com/photos/entertainment/sparkles-and-smiles-from-priyanka-chahar-choudharys-birthday-celebrations-108278#pfrom=home-ndtv_photos,general
NDTV,Sara Ali Khan Cuts Birthday Cake With Paparazzi,https://www.ndtv.com/photos/entertainment/sara-ali-khan-cuts-birthday-cake-with-paparazzi-108271#pfrom=home-ndtv_photos,general
The-Hindu,"Kolkata doctor rape-murder case: East Bengal, Mohun Bagan fans unite to protest at Salt Lake stadium, several detained",https://www.thehindu.com/news/national/kolkata-doctor-rape-murder-case-rg-kar-medical-college-live-updates-august-18-2024/article68538966.ece,general
The-Hindu,The Hindu Explains,N/A,general
The-Hindu,Top News Today,N/A,general
The-Hindu,Jharkhand CM Hemant Soren accuses BJP of poaching MLAs amid speculation of Champai Soren switching sides,https://www.thehindu.com/news/national/jharkhand-cm-hemant-soren-accuses-bjp-of-poaching-mlas-amid-speculation-of-champai-soren-switching-sides/article68539852.ece,general
The-Hindu,"Rahul Gandhi slams lateral entry push, says privatisation of IAS is ‘Modi’s guarantee’ for ending reservation",https://www.thehindu.com/news/national/privatisation-of-ias-is-modis-guarantee-for-ending-reservation-rahul-slams-lateral-entry/article68539448.ece,general
The-Hindu,Indian Coast Guard Director-General Rakesh Pal dies in Chennai,https://www.thehindu.com/news/national/indian-coast-guard-director-general-rakesh-pal-dies-in-chennai/article68540475.ece,general
The-Hindu,Why is SEBI’s credibility under a cloud? | Explained,https://www.thehindu.com/business/Economy/why-is-sebi-credibility-under-a-cloud/article68537409.ece,general
The-Hindu,Manda Krishna: Rebel with a cause,https://www.thehindu.com/news/national/andhra-pradesh/manda-krishna-rebel-with-a-cause/article68537522.ece,general
The-Hindu,P.R. Sreejesh: Man with lightning reflexes,https://www.thehindu.com/sport/hockey/pr-sreejesh-man-with-lightning-reflexes/article68537495.ece,general
The-Hindu,Jamaat-e-Islami Bangladesh: Return of the Islamists,https://www.thehindu.com/news/international/jamaat-e-islami-bangladesh-return-of-the-islamists/article68537482.ece,general
The-Hindu,How an Iranian group used ChatGPT to influence U.S. presidential election,https://www.thehindu.com/sci-tech/technology/how-an-iranian-group-used-chatgpt-to-attempt-to-influence-us-presidential-election/article68536247.ece,general
The-Hindu,"Mumbai| The Wedding Collective promises the A to Z of the wedding planning experience, under one roof",N/A,general
The-Economic-Times,Education Ministry taps Finance Ministry over GST notices to IITs,https://economictimes.indiatimes.com/news/india/education-ministry-steps-in-after-iits-get-gst-notices/articleshow/112612062.cms,general
The-Economic-Times,Introducing  Exclusively For Prime Members,N/A,general
The-Economic-Times,"Narayana Murthy warns of population woes, says issue neglected since...",https://economictimes.indiatimes.com/news/india/narayana-murthy-infosys-co-founder-says-india-has-a-post-emergency-blind-spot-heres-what-he-said/articleshow/112610888.cms,general
The-Economic-Times,SEBI chief’s earnings under fire for potential rule breach amid Hindenburg controversy,https://economictimes.indiatimes.com/news/india/sebi-chief-madhabi-puri-buchs-earnings-under-scrutiny-for-rule-breach-amid-hindenburg-controversy/articleshow/112609187.cms,stocks
The-Economic-Times,"Cognizant clarifies on Rs 2.5 LPA salary, says entry-level annual pay for engineers at Rs 4-12 lakh",https://economictimes.indiatimes.com/jobs/fresher/cognizant-responds-to-salary-backlash-claims-details-grossly-misrepresented-offers-competitive-pay-for-new-engineering-graduates/articleshow/112607623.cms,general
The-Economic-Times,"'Blow to self-respect, have 3 options before me,' says Champai Soren amid BJP switch buzz",https://economictimes.indiatimes.com/news/politics-and-nation/a-new-chapter-of-my-life-is-going-to-start-from-today-says-ex-jharkhand-cm-champai-soren-amid-bjp-switch-buzz/articleshow/112608580.cms,stocks
The-Economic-Times,ETPrime : Invest Smarter. Lead Stronger.,N/A,stocks
The-Economic-Times,News by Industry,https://economictimes.indiatimes.com//industry,general
The-Economic-Times,Top Gainers:Market News,https://economictimes.indiatimes.com//markets,stocks
The-Economic-Times,Top Trending Products,https://economictimes.indiatimes.com//top-trending-products,general
The-Economic-Times,Top Mutual Funds:Mutual Funds,https://economictimes.indiatimes.com//mf/best-mutual-funds-to-buy/top-mutual-fund-schemes-to-invest,stocks
The-Economic-Times,Stories you don't want to missPOWERED BY MEDIAWIRE,N/A,general
The-Economic-Times,Most Searched Stocks,N/A,stocks
The-Economic-Times,Download ET App:,N/A,stocks
The-Economic-Times,Be the first one to get exclusive stories!,N/A,general
The-Economic-Times,Best Rakhi gift hampers to make your celebration unforgettable,N/A,general
The-Economic-Times,Best Rakhi gifts for Sisters under 2000 to celebrate cherished moments and love,N/A,general
The-Economic-Times,10 Charming Rakhis for Kids: Colorful and Creative Designs,N/A,general
The-Economic-Times,10 Best Rakhi Gifts: Surprise Your Loved Ones with the Perfect Rakhi Gift Hampers and Combos,N/A,general
The-Economic-Times,10 Best Rakhi Gifts for Sisters Under 500: Celebrate the Spirit of Siblinghood,N/A,general
The-Economic-Times,Premium Rakhi Gifting Ideas for a Memorable Celebration: Where Luxury Meets Value,N/A,general
The-Economic-Times,"Best evil eye rakhis for protection, style, and tradition",N/A,general
The-Economic-Times,Top 10 Chocolate Gift Hampers for Raksha Bandhan: Sweet Surprises for Your Siblings,N/A,general
The-Economic-Times,Exquisite Gourmet Gift Packs for Raksha Bandhan,N/A,general
